Node ID,Max Depth (ft)
RVSDS_INT_MRIR_III_MH3-32,0.64
RVSDS_INT_MRIR_III_MH3-33,0.82
RVSDS_INT_MRIR_III_MH3-34,0.71
RVSDS_INT_MRIR_III_MH3-35,0.7
RVSDS_INT_MRIR_III_MH3-36,0.53
RVSDS_INT_MRIR_IV_MH4A-06,0.15
RVSDS_INT_MRIR_IV_MH4A-08,0.15
RVSDS_INT_MRIR_IV_MH4A-09,0.15
RVSDS_INT_MRIR_IV_MH4A-10,0.15
RVSDS_INT_MRIR_IV_MH4A-11,0.15
RVSDS_INT_MRIR_IV_MH4A-12,0.15
RVSDS_INT_MRIR_IV_MH4A-13,0.15
RVSDS_INT_MRIR_IV_MH4A-13A,0.15
RVSDS_INT_MRIR_IV_MH4A-14,0.15
RVSDS_INT_MRIR_IV_MH4A-15,0.15
RVSDS_INT_MRIR_IV_MH4A-16,0.14
RVSDS_INT_MRIR_IV_MH4A-17,0.22
RVSDS_INT_MRIR_IV_MH4A-18,0.2
RVSDS_INT_MRIR_IV_MH4A-19,0.2
RVSDS_INT_MRIR_IV_MH4A-20,0.16
RVSDS_INT_MRIR_IV_MH4A-21,0.16
RVSDS_INT_MRIR_IV_MH4A-22,0.16
RVSDS_INT_MRIR_IV_MH4A-23,0.15
RVSDS_INT_MRIR_IV_MH4A-24,0.0
RVSDS_INT_MRIR_IV_MH4A-25,0.0
RVSDS_INT_MRIR_IV_MH4A-26,0.0
RVSDS_INT_MRIR_IV_MH4A-27,0.0
RVSDS_INT_MRIR_IV_MH4A-30,0.0
RVSDS_INT_MRIR_IV_MH4A-31,0.0
RVSDS_INT_MRIR_IV_MH4A-32,0.0
RVSDS_INT_MRIR_IV_MH4A-33,0.0
RVSDS_INT_MRIR_VA_MH5A-02,1.14
RVSDS_INT_MRIR_VA_MH5A-03,1.4
RVSDS_INT_MRIR_VA_MH5A-06,1.17
RVSDS_INT_MRIR_VA_MH5A-07,1.27
RVSDS_INT_MRIR_VA_MH5A-08,1.38
RVSDS_INT_MRIR_VA_MH5A-09,1.31
RVSDS_INT_MRIR_VA_MH5A-10,1.25
RVSDS_INT_MRIR_VA_MH5A-11,1.31
RVSDS_INT_MRIR_VA_MH5A-12,1.17
RVSDS_INT_MRIR_VA_MH5A-13,1.22
RVSDS_INT_MRIR_VA_MH5A-14,1.16
RVSDS_INT_MRIR_VA_MH5A-17,1.44
RVSDS_INT_MRIR_VA_MH5A-18,1.34
RVSDS_INT_MRIR_VA_MH5A-19,1.3
RVSDS_INT_MRIR_VA_MH5A-20,1.43
RVSDS_INT_MRIR_VA_MH5A-21,1.19
RVSDS_INT_MRIR_VA_MH5A-22,1.24
RVSDS_INT_MRIR_VA_MH5A-23,1.48
RVSDS_INT_MRIR_VA_MH5A-24,1.38
RVSDS_INT_MRIR_VA_MH5A-25,1.2
RVSDS_INT_MRIR_VA_MH5A-26,1.2
RVSDS_INT_MRIR_VA_MH5A-27,1.13
RVSDS_INT_MRIR_VA_MH5A-28,1.3
RVSDS_INT_MRIR_VA_MH5A-29,1.36
RVSDS_INT_MRIR_VA_MH5A-30,1.2
RVSDS_INT_MRIR_VA_MH5A-31,1.2
RVSDS_INT_MRIR_VA_MH5A-34,1.46
RVSDS_INT_MRIR_VA_MH5A-35,1.52
RVSDS_INT_MRIR_VA_MH5A-36,1.41
RVSDS_INT_MRIR_VA_MH5A-37,1.5
RVSDS_INT_MRIR_VA_MH5A-38,1.22
RVSDS_INT_MRIR_VA_MH5A-39,1.22
RVSDS_INT_MRIR_VA_MH5A-40,1.22
RVSDS_INT_MRIR_VA_MH5A-41,1.14
RVSDS_INT_MRIR_VA_MH5A-42,1.13
RVSDS_INT_MRIR_VA_MH5A-43,1.19
RVSDS_INT_MRIR_VA_MH5A-44,1.5
RVSDS_INT_MRIR_VA_MH5A-45,1.19
RVSDS_INT_MRIR_VA_MH5A-46,1.44
RVSDS_INT_MRIR_VA_MH5A-49,1.04
RVSDS_INT_MRIR_VA_MH5A-50,1.0
RVSDS_INT_MRIR_VB_MH5B-01,0.65
RVSDS_INT_MRIR_VB_MH5B-02,1.17
RVSDS_INT_MRIR_VB_MH5B-03,1.04
RVSDS_INT_MRIR_VB_MH5B-04,1.09
RVSDS_INT_MRIR_VB_MH5B-05,1.06
RVSDS_INT_MRIR_VB_MH5B-06,1.68
RVSDS_INT_MRIR_VB_MH5B-07,0.82
RVSDS_INT_MRIR_VB_MH5B-08,1.23
RVSDS_INT_MRIR_VB_MH5B-09,1.03
RVSDS_INT_MRIR_VB_MH5B-10,1.03
RVSDS_INT_MRIR_VB_MH5B-11,1.2
RVSDS_INT_MRIR_VB_MH5B-12,1.16
RVSDS_INT_MRIR_VB_MH5B-13,1.19
RVSDS_INT_MRIR_VB_MH5B-14,1.09
RVSDS_INT_MRIR_VB_MH5B-15,1.07
RVSDS_INT_MRIR_VB_MH5B-16,1.13
RVSDS_INT_MRIR_VB_MH5B-17,1.08
RVSDS_INT_MRIR_VB_MH5B-18,0.16
RVSDS_INT_MRIR_VC_JC5C-04_Weir,0.38
RVSDS_INT_MRIR_VC_MH5C-01,0.74
RVSDS_INT_MRIR_VC_MH5C-05,1.61
RVSDS_INT_MRIR_VC_MH5C-06,0.91
RVSDS_INT_MRIR_VC_MH5C-07,0.98
RVSDS_INT_MRIR_VC_MH5C-08,1.26
RVSDS_INT_MRIR_VC_MH5C-09,1.2
RVSDS_INT_MRIR_VC_MH5C-10,1.12
RVSDS_INT_MRIR_VC_MH5C-11,0.95
RVSDS_INT_MRIR_VC_MH5C-12,1.1
RVSDS_INT_MRIR_VC_MH5C-13,1.24
RVSDS_INT_MRIR_VC_MH5C-14,1.08
RVSDS_INT_MRIR_VC_MH5C-15,1.13
RVSDS_INT_MRIR_VC_MH5C-17,1.5
RVSDS_INT_MRIR_VI_MH6-01,1.43
RVSDS_INT_MRIR_VI_MH6-04,1.32
RVSDS_INT_MRIR_VI_MH6-06,1.49
RVSDS_INT_MRIR_VI_MH6-07,1.51
RVSDS_INT_MRIR_VI_MH6-08,1.72
RVSDS_INT_MRIR_VI_MH6-11,0.95
RVSDS_INT_MRIR_VI_MH6-12,1.28
RVSDS_INT_MRIR_VI_MH6-13,1.08
RVSDS_INT_MRIR_VI_MH6-14,1.56
RVSDS_INT_MRIR_VI_MH6-15,1.43
RVSDS_INT_MRIR_VI_MH6-16,1.12
RVSDS_INT_MRIR_VI_MH6-17,1.03
RVSDS_INT_MRIR_VI_MH6-18,1.21
RVSDS_INT_MRIR_VI_MH6-19,1.53
RVSDS_INT_MRIR_VI_MH6-20,1.06
RVSDS_INT_MRIR_VI_MH6-21,1.39
RVSDS_INT_MRIR_VI_MH6-22,1.11
RVSDS_INT_MRIR_VI_MH6-23,1.06
RVSDS_INT_MRIR_VI_MH6-24,0.72
RVSDS_INT_MRIR_VI_MH6-25,0.88
RVSDS_INT_MRIR_VI_MH6-26,0.78
RVSDS_INT_MRIR_VI_MH6-27,0.63
RVSDS_INT_MRIR_VI_MH6-28,0.31
RVSDS_INT_MRPIE_I_JC1-18,2.37
RVSDS_INT_MRPIE_I_MH1-02,8.55
RVSDS_INT_MRPIE_I_MH1-03,7.21
RVSDS_INT_MRPIE_I_MH1-04,6.3
RVSDS_INT_MRPIE_I_MH1-05,5.13
RVSDS_INT_MRPIE_I_MH1-06,2.15
RVSDS_INT_MRPIE_I_MH1-07,2.16
RVSDS_INT_MRPIE_I_MH1-07A,2.0
RVSDS_INT_MRPIE_I_MH1-07B,2.05
RVSDS_INT_MRPIE_I_MH1-08,1.93
RVSDS_INT_MRPIE_I_MH1-09,1.52
RVSDS_INT_MRPIE_I_MH1-10,1.41
RVSDS_INT_MRPIE_I_MH1-11,1.39
RVSDS_INT_MRPIE_I_MH1-12,1.72
RVSDS_INT_MRPIE_I_MH1-13,1.72
RVSDS_INT_MRPIE_I_MH1-14,1.73
RVSDS_INT_MRPIE_I_MH1-15,1.72
RVSDS_INT_MRPIE_I_MH1-16,1.72
RVSDS_INT_MRPIE_I_MH1-17,1.68
RVSDS_INT_MRPIE_I_MH1-18,2.2
RVSDS_INT_MRPIE_IA_MH1A-5873.1,8.96
RVSDS_INT_MRPIE_II_MH2-01,1.27
RVSDS_INT_MRPIE_II_MH2-02,1.15
RVSDS_INT_MRPIE_II_MH2-03,1.11
RVSDS_INT_MRPIE_II_MH2-04,1.09
RVSDS_INT_MRPIE_II_MH2-05,1.02
RVSDS_INT_MRPIE_II_MH2-06,1.02
RVSDS_INT_MRPIE_II_MH2-07,1.01
RVSDS_INT_MRPIE_II_MH2-08,1.0
RVSDS_INT_MRPIE_II_MH2-09,1.01
RVSDS_INT_MRPIE_II_MH2-10,0.85
RVSDS_INT_MRPIE_II_MH2-10A,0.25
RVSDS_INT_MRPIE_II_MH2-10B,0.09
RVSDS_INT_MRPIE_II_MH2-10C,0.13
RVSDS_INT_MRPIE_II_MH2-10D,0.1
RVSDS_INT_MRPIE_II_MH2-11,0.89
RVSDS_INT_MRPIE_II_MH2-12,0.93
RVSDS_INT_MRPIE_II_MH2-13,0.86
RVSDS_INT_MRPIE_II_MH2-14,0.89
RVSDS_INT_MRPIE_II_MH2-15,0.88
RVSDS_INT_MRPIE_II_MH2-15A,0.91
RVSDS_INT_MRPIE_II_MH2-16,0.76
RVSDS_INT_MRPIE_II_MH2-17,0.9
RVSDS_INT_MRPIE_II_MH2-18,0.85
RVSDS_INT_MRPIE_II_MH2-19,0.85
RVSDS_INT_MRPIE_II_MH2-20,0.8
RVSDS_INT_MRPIE_II_MH2-21,0.79
RVSDS_INT_MRPIE_II_TP2-12A,0.95
RVSDS_INT_MRPIE_II_TP2-12B,0.87
RVSDS_INT_MRPIE_II_TP2-15A,0.94
RVSDS_INT_MRPIE_II_TP2-15B,0.88
RVSDS_INT_MRPIE_III_MH3-01,0.8
RVSDS_INT_MRPIE_III_MH3-02,0.8
RVSDS_INT_MRPIE_III_MH3-03,1.04
RVSDS_INT_MRPIE_III_MH3-04,1.02
RVSDS_INT_MRPIE_III_MH3-05,1.02
RVSDS_INT_MRPIE_III_MH3-06,1.0
RVSDS_INT_MRPIE_III_MH3-10,1.1
RVSDS_INT_MRPIE_III_MH3-10A,1.03
RVSDS_INT_MRPIE_III_MH3-11,1.03
RVSDS_INT_MRPIE_III_MH3-12,1.01
RVSDS_INT_MRPIE_III_MH3-13,1.22
RVSDS_INT_MRPIE_III_MH3-14,0.76
RVSDS_INT_MRPIE_III_MH3-15,0.66
RVSDS_INT_MRPIE_III_MH3-16,0.62
RVSDS_INT_MRPIE_III_MH3-17,0.88
RVSDS_INT_MRPIE_III_MH3-18,0.79
RVSDS_INT_MRPIE_III_MH3-19,0.8
RVSDS_INT_MRPIE_III_MH3-20,0.82
RVSDS_INT_MRPIE_III_MH3-22,0.87
RVSDS_INT_MRPIE_III_MH3-23,0.63
RVSDS_INT_MRPIE_III_MH3-24,1.11
RVSDS_INT_MRPIE_III_TP3-21,0.64
RVSDS_INT_MRPIE_III_TP3-25,1.24
RVSDS_INT_MRPIE_III_TP3-26,1.12
RVSDS_INT_MRPIE_IV_DC4-6384,4.12
RVSDS_INT_MRPIE_IV_MH4-0048.2,2.73
RVSDS_INT_MRPIE_IV_MH4-0362,0.33
RVSDS_INT_MRPIE_IV_MH4-0370,1.25
RVSDS_INT_MRPIE_IV_MH4-0885.9,3.42
RVSDS_INT_MRPIE_IV_MH4-1020.1,1.11
RVSDS_INT_MRPIE_IV_MH4-1030.1,0.34
RVSDS_INT_MRPIE_IV_MH4-1360.9,1.11
RVSDS_INT_MRPIE_IV_MH4-1367.1,0.34
RVSDS_INT_MRPIE_IV_MH4-1404.1,0.81
RVSDS_INT_MRPIE_IV_MH4-1525.3,3.61
RVSDS_INT_MRPIE_IV_MH4-1668.1,0.59
RVSDS_INT_MRPIE_IV_MH4-1968.1,0.55
RVSDS_INT_MRPIE_IV_MH4-2234.4,3.76
RVSDS_INT_MRPIE_IV_MH4-2975.7,3.87
RVSDS_INT_MRPIE_IV_MH4-3693.4,3.96
RVSDS_INT_MRPIE_IV_MH4-4476.8,4.01
RVSDS_INT_MRPIE_IV_MH4-5114.3,4.05
RVSDS_INT_MRPIE_IV_MH4-5767.9,4.09
RVSDS_INT_MRPIE_IV_MH4-7113.6,4.01
RVSDS_INT_MRPIE_IV_MH4-7667.2,3.85
RVSDS_INT_MRPIE_IV_MH4-8556.7,3.74
RVSDS_INT_MRPIE_LivoniaDrainCrossing_DS,0.95
RVSDS_INT_MRPIE_LivoniaDrainCrossing_US,0.93
RVSDS_INT_MRPIE_V_MH5-09290.7,3.6
RVSDS_INT_MRPIE_V_MH5-10024.9,3.51
RVSDS_INT_MRPIE_V_MH5-10737.9,3.48
RVSDS_INT_MRPIE_V_MH5-11401.6,3.39
RVSDS_INT_MRPIE_V_MH5-12100.1,3.36
RVSDS_INT_MRPIE_V_MH5-12838.6,3.33
RVSDS_INT_MRPIE_V_MH5-13698.1,3.32
RVSDS_INT_MRPIE_V_MH5-14536.1,3.3
RVSDS_INT_MRPIE_V_MH5-15282.6,3.3
RVSDS_INT_MRPIE_V_MH5-16035.1,3.3
RVSDS_INT_MRPIE_V_MH5-16420.1,3.27
RVSDS_INT_MRPIE_V_MH5-17342.1,3.3
RVSDS_INT_MRPIE_VI_MH6-18428,3.39
RVSDS_INT_MRPIE_VI_MH6-18818.4,3.85
RVSDS_INT_MRPIE_VI_MH6-19264.15,3.93
RVSDS_INT_MRPIE_VI_MH6-19608.25,4.1
RVSDS_INT_MRPIE_VI_MH6-20110.55,4.15
RVSDS_INT_MRPIE_VI_MH6-20949.74,3.91
RVSDS_INT_MRPIE_VI_MH6-21248.34,3.68
RVSDS_INT_MRPIE_VI_MH6-21520.49,3.45
RVSDS_INT_MRPIE_VI_MH6-21992.17,3.05
RVSDS_INT_MRPIE_VI_MH6-22347.87,2.76
RVSDS_INT_MRPIE_VI_MH6-22638.77,2.54
RVSDS_INT_MRPIE_VI_MH6-23230.12,2.15
RVSDS_INT_MRPIE_VI_MH6-23592.32,2.0
RVSDS_INT_MRPIE_VI_MH6-23669.62,2.0
RVSDS_INT_MRPIE_VI_MH6-23768.12,1.97
RVSDS_INT_MRPIE_VI_MH6-SARASOTA2,1.98
RVSDS_INT_MRPIE_VI_MH6-SARASOTA3,2.12
RVSDS_INT_MRPIE_VI_TP6-18497.4,3.65
RVSDS_INT_MRPIE_VI_TP6-18523.4,3.84
RVSDS_INT_MRPIE_VII_MH7-00358.30,0.9
RVSDS_INT_MRPIE_VII_MH7-00619.25,0.87
RVSDS_INT_MRPIE_VII_MH7-00791.45,0.87
RVSDS_INT_MRPIE_VII_MH7-01076.45,0.87
RVSDS_INT_MRPIE_VII_MH7-01401.05,0.89
RVSDS_INT_MRPIE_VII_MH7-01806.55,0.88
RVSDS_INT_MRPIE_VII_MH7-02034.55,0.74
RVSDS_INT_MRPIE_VII_MH7-24203.07,1.6
RVSDS_INT_MRPIE_VII_MH7-24801.67,1.3
RVSDS_INT_MRPIE_VII_MH7-25204.27,1.17
RVSDS_INT_MRPIE_VII_MH7-25698.77,1.11
RVSDS_INT_MRPIE_VII_MH7-26198.72,1.12
RVSDS_INT_MRPIE_VII_MH7-26351.12,1.12
RVSDS_INT_MRPIE_VII_MH7-26662.17,1.11
RVSDS_INT_MRPIE_VII_MH7-27037.37,1.1
RVSDS_INT_MRPIE_VII_MH7-27624.32,1.11
RVSDS_INT_MRPIE_VII_MH7-27711.22,1.2
RVSDS_INT_MRPIE_VII_MH7-27796.52,1.33
RVSDS_INT_MRPIE_VII_MH7-27868.57,1.09
RVSDS_INT_MRPIE_VII_MH7-28116.67,0.98
RVSDS_INT_MRPIE_VII_MH7-28676.67,0.82
RVSDS_INT_MRPIE_VII_MH7-29075.87,0.83
RVSDS_INT_MRPIE_VII_MH7-29342.47,0.83
RVSDS_INT_MRPIE_VII_MH7-29466.47,0.74
RVSDS_INT_MRPIE_VII_MH7-29776.47,0.61
RVSDS_INT_MRPIE_VII_MH7-29980.32,0.6
RVSDS_INT_MRPIE_VII_MH7-30233.42,0.6
RVSDS_INT_MRPIE_VII_TP7-24354,1.53
RVSDS_INT_MRPIE_VII_TP7-24404,1.52
RVSDS_INT_MRPIE_VII_TP7-25809,1.1
RVSDS_INT_MRPIE_VII_TP7-25855,1.15
RVSDS_INT_MRPIE_VII_TP7-27763.22,1.32
RVSDS_INT_NAI_I_MH1-01,1.28
RVSDS_INT_NAI_I_MH1-02,1.48
RVSDS_INT_NAI_I_MH1-03,0.51
RVSDS_INT_NAI_I_MH1-04,0.91
RVSDS_INT_NAI_I_MH1-05,0.71
RVSDS_INT_NAI_I_MH1-06,0.97
RVSDS_INT_NAI_I_MH1-07,0.91
RVSDS_INT_NAI_I_MH1-08,1.32
RVSDS_INT_NAI_I_MH1-09,1.34
RVSDS_INT_NAI_I_MH1-11,0.8
RVSDS_INT_NAI_I_MH1-12,1.05
RVSDS_INT_NAI_I_MH1-13,1.01
RVSDS_INT_NAI_I_MH1-14,0.78
RVSDS_INT_NAI_I_MH1-15,0.8
RVSDS_INT_NAI_I_MH1-16,0.95
RVSDS_INT_NAI_I_MH1-16A,0.53
RVSDS_INT_NAI_I_MH1-17,1.0
RVSDS_INT_NAI_I_MH1-18,0.83
RVSDS_INT_NAI_I_MH1-19,0.95
RVSDS_INT_NAI_I_MH1-1A,1.47
RVSDS_INT_NAI_I_MH1-20,0.81
RVSDS_INT_NAI_I_MH1-21,0.82
RVSDS_INT_NAI_I_MH1-22,0.81
RVSDS_INT_NAI_I_MH1-23,0.92
RVSDS_INT_NAI_I_MH1-23A,0.95
RVSDS_INT_NAI_I_MH1-23B,0.94
RVSDS_INT_NAI_I_MH1-23C,0.73
RVSDS_INT_NAI_I_MH1-24,1.24
RVSDS_INT_NAI_I_MH1-24A,1.17
RVSDS_INT_NAI_I_MH1-25,1.14
RVSDS_INT_NAI_I_MH1-28,1.09
RVSDS_INT_NAI_I_MH1-29,1.05
RVSDS_INT_NAI_I_MH1-30,1.03
RVSDS_INT_NAI_I_MH1-31,0.86
RVSDS_INT_NAI_I_MH1-32,1.08
RVSDS_INT_NAI_I_MH1-33,0.7
RVSDS_INT_NAI_I_MH1-34,1.08
RVSDS_INT_NAI_I_MH1-35,1.03
RVSDS_INT_NAI_I_MH1-36,1.3
RVSDS_INT_NAI_I_MH1-37,1.3
RVSDS_INT_NAI_I_MH1-38,1.37
RVSDS_INT_NAI_I_MH1-38A,1.44
RVSDS_INT_NAI_I_MH1-38B,1.45
RVSDS_INT_NAI_I_MH1-39,0.6
RVSDS_INT_NAI_I_MH1-3A,1.01
RVSDS_INT_NAI_I_MH1-3B,0.96
RVSDS_INT_NAI_I_MH1-40,0.74
RVSDS_INT_NAI_I_MH1-41,0.87
RVSDS_INT_NAI_I_MH1-42,0.85
RVSDS_INT_NAI_I_MH1-43,0.62
RVSDS_INT_NAI_I_MH1-44,1.48
RVSDS_INT_NAI_I_MH1-45,1.44
RVSDS_INT_NAI_I_MH1-46,1.41
RVSDS_INT_NAI_I_MH1-47,1.4
RVSDS_INT_NAI_I_MH1-48,1.4
RVSDS_INT_NAI_I_MH1-49,1.42
RVSDS_INT_NAI_I_MH1-50,1.44
RVSDS_INT_NAI_I_MH1-51,0.57
RVSDS_INT_NAI_I_MH1-52,1.07
RVSDS_INT_NAI_I_MH1-53,0.98
RVSDS_INT_NAI_I_MH1-54,1.01
RVSDS_INT_PWI_I_MH1-01,0.58
RVSDS_INT_PWI_I_MH1-02,0.49
RVSDS_INT_PWI_I_MH1-03,0.48
RVSDS_INT_PWI_I_MH1-04,0.48
RVSDS_INT_PWI_I_MH1-05,0.48
RVSDS_INT_PWI_I_MH1-06,0.47
RVSDS_INT_PWI_I_MH1-07,0.46
RVSDS_INT_PWI_I_MH1-08,0.46
RVSDS_INT_PWI_I_MH1-09,0.45
RVSDS_INT_PWI_I_MH1-10,0.43
RVSDS_INT_PWI_I_MH1-11,0.43
RVSDS_INT_PWI_I_MH1-12,0.38
RVSDS_INT_PWI_I_MH1-13,0.37
RVSDS_INT_PWI_I_MH1-14,0.37
RVSDS_INT_PWI_I_MH1-15,0.32
RVSDS_INT_PWI_I_MH1-16,0.32
RVSDS_INT_PWI_IA_MH1A-01,1.47
RVSDS_INT_PWI_IA_MH1A-01A,0.66
RVSDS_INT_PWI_IA_MH1A-02,1.47
RVSDS_INT_PWI_IA_MH1A-03,1.02
RVSDS_INT_PWI_IA_MH1A-04,1.17
RVSDS_INT_PWI_IA_MH1A-05,1.08
RVSDS_INT_PWI_IA_MH1A-06,1.09
RVSDS_INT_PWI_IA_MH1A-07,1.09
RVSDS_INT_PWI_IA_MH1A-08,1.08
RVSDS_INT_PWI_IA_MH1A-09,1.09
RVSDS_INT_PWI_IA_MH1A-10,1.09
RVSDS_INT_PWI_IA_MH1A-11,1.01
RVSDS_INT_PWI_II_MH2A-01,0.31
RVSDS_INT_PWI_II_MH2A-02,0.23
RVSDS_INT_PWI_II_MH2A-03,0.07
RVSDS_INT_PWI_II_MH2A-04,0.02
RVSDS_INT_PWI_II_MH2A-05,0.03
RVSDS_INT_PWI_II_MH2A-06,0.02
RVSDS_INT_PWI_II_MH2A-07,0.01
RVSDS_INT_PWI_III_MH3-0380.38,0.04
RVSDS_INT_PWI_III_MH3-0565.27,0.31
RVSDS_INT_PWI_III_MH3-0858.44,0.43
RVSDS_INT_PWI_III_MH3-1220,0.39
RVSDS_INT_PWI_III_MH3-1293.43,0.4
RVSDS_INT_PWI_III_MH3-1448.07,0.39
RVSDS_INT_PWI_III_MH3-1636.65,0.4
RVSDS_INT_PWI_III_MH3-2029.08,0.39
RVSDS_INT_PWI_III_MH3-2448.16,0.39
RVSDS_INT_PWI_III_MH3-2590,0.4
RVSDS_INT_PWI_III_MH3-3010.5,0.39
RVSDS_INT_PWI_IV_MH4-160,1.39
RVSDS_INT_PWI_IV_MH4-161,0.31
RVSDS_INT_PWI_IV_TP4-161A,0.31
RVSDS_INT_PWI_IV_TP4-161B,0.28
RVSDS_INT_PWI_V_MH5-0361.45,0.13
RVSDS_INT_PWI_V_MH5-0665.62,0.16
RVSDS_INT_PWI_V_MH5-0954.5,0.15
RVSDS_INT_PWI_V_MH5-1395.2,0.15
RVSDS_INT_PWI_V_MH5-1622.22,0.15
RVSDS_INT_PWI_V_MH5-1900,0.15
RVSDS_INT_PWI_V_MH5-2104,0.12
RVSDS_INT_PWI_V_MH5-2527.1,0.12
RVSDS_INT_PWI_V_MH5-2584,0.13
RVSDS_INT_PWI_V_MH5-2837.18,0.11
RVSDS_INT_PWI_V_MH5-3357,0.11
RVSDS_INT_PWI_V_MH5-3848,0.11
RVSDS_INT_PWI_V_MH5-4300,0.06
RVSDS_INT_PWI_V_TP5-1462,0.14
RVSDS_INT_RVI_II_MH2-02,23.89
RVSDS_INT_RVI_II_MH2-03,29.79
RVSDS_INT_RVI_II_MH2-04,31.37
RVSDS_INT_RVI_II_MH2-05,32.14
RVSDS_INT_RVI_II_MH2-06,30.83
RVSDS_INT_RVI_II_MH2-07,28.27
RVSDS_INT_RVI_II_MH2-08,26.98
RVSDS_INT_RVI_II_MH2-09,25.82
RVSDS_INT_RVI_II_MH2-10,26.03
RVSDS_INT_RVI_II_MH2-11,26.72
RVSDS_INT_RVI_II_MH2-12,26.03
RVSDS_INT_RVI_II_MH2-13,35.74
RVSDS_INT_RVI_III_MH3-01,35.44
RVSDS_INT_RVI_III_MH3-02,35.14
RVSDS_INT_RVI_III_MH3-03,34.82
RVSDS_INT_RVI_III_MH3-04,34.52
RVSDS_INT_RVI_III_MH3-05,34.23
RVSDS_INT_RVI_III_MH3-06,34.91
RVSDS_INT_RVI_III_MH3-07,36.63
RVSDS_INT_RVI_III_MH3-08,36.3
RVSDS_INT_RVI_III_MH3-09,42.99
RVSDS_INT_RVI_III_MH3-10,42.67
RVSDS_INT_RVI_III_MH3-11,35.92
RVSDS_INT_RVI_III_MH3-12,28.69
RVSDS_INT_RVI_III_MH3-13,25.19
RVSDS_INT_RVI_III_MH3-14,19.64
RVSDS_INT_RVI_III_MH3-15,13.41
RVSDS_INT_RVI_III_MH3-15B,13.38
RVSDS_INT_RVI_III_TP3-15A,13.46
RVSDS_INT_RVI_IV_MH4-01,6.88
RVSDS_INT_RVI_IV_MH4-02,6.48
RVSDS_INT_RVI_IV_MH4-03,6.17
RVSDS_INT_RVI_IV_MH4-06,5.72
RVSDS_INT_RVI_IV_MH4-07,5.43
RVSDS_INT_RVI_IV_MH4-08,5.17
RVSDS_INT_RVI_IV_MH4-09,4.93
RVSDS_INT_RVI_IV_MH4-10,4.69
RVSDS_INT_RVI_IV_MH4-11,4.46
RVSDS_INT_RVI_IV_MH4-12,4.28
RVSDS_INT_RVI_IV_MH4-13,4.1
RVSDS_INT_RVI_IV_MH4-14,4.0
RVSDS_INT_RVI_IV_MH4-15,3.82
RVSDS_INT_RVI_IV_MH4-16,3.71
RVSDS_INT_RVI_IV_MH4-17,6.04
RVSDS_INT_RVI_IV_MH4-18,7.07
RVSDS_INT_RVI_IV_MH4-19,13.89
RVSDS_INT_RVI_IV_MH4-20,3.49
RVSDS_INT_RVI_IV_MH4-21,3.19
RVSDS_INT_RVI_IV_MH4-22,2.77
RVSDS_INT_RVI_IV_MH4-23,2.67
RVSDS_INT_RVI_IV_MH4-23B,2.66
RVSDS_INT_RVI_IV_MH4-24,3.0
RVSDS_INT_RVI_IV_MH4-25,3.19
RVSDS_INT_RVI_IV_MH4-26,3.24
RVSDS_INT_RVI_IV_MH4-28,3.21
RVSDS_INT_RVI_IV_MH4-29,3.13
RVSDS_INT_RVI_IV_MH4-30,3.12
RVSDS_INT_RVI_IV_MH4-VentMH,3.66
RVSDS_INT_RVI_IV_TP4-23,2.69
RVSDS_INT_RVI_IX_IT_9-01,0.45
RVSDS_INT_RVI_IX_IT_9-02,0.43
RVSDS_INT_RVI_IX_IT_9-03,0.45
RVSDS_INT_RVI_IX_IT_9-04,0.44
RVSDS_INT_RVI_IX_IT_9-05,0.44
RVSDS_INT_RVI_IX_IT_9-06,0.54
RVSDS_INT_RVI_IX_IT_9-07,0.4
RVSDS_INT_RVI_IX_MH9-01,0.65
RVSDS_INT_RVI_IX_MH9-02,0.81
RVSDS_INT_RVI_IX_MH9-03,0.78
RVSDS_INT_RVI_IX_MH9-04,0.77
RVSDS_INT_RVI_IX_MH9-05,0.77
RVSDS_INT_RVI_IX_MH9-06,0.77
RVSDS_INT_RVI_IX_MH9-07,0.77
RVSDS_INT_RVI_IX_MH9-08,0.89
RVSDS_INT_RVI_IX_MH9-09,0.91
RVSDS_INT_RVI_IX_MH9-10,0.92
RVSDS_INT_RVI_IX_MH9-10A,0.9
RVSDS_INT_RVI_IX_MH9-11,0.9
RVSDS_INT_RVI_IX_MH9-12,0.92
RVSDS_INT_RVI_IX_MH9-13,0.96
RVSDS_INT_RVI_IX_MH9-14,0.54
RVSDS_INT_RVI_IX_MH9-15,0.85
RVSDS_INT_RVI_IX_MH9-16,0.77
RVSDS_INT_RVI_IX_MH9-17,0.77
RVSDS_INT_RVI_IX_MH9-18,0.77
RVSDS_INT_RVI_IX_MH9-19,0.49
RVSDS_INT_RVI_IX_MH9-20,0.44
RVSDS_INT_RVI_IX_MH9-21,0.43
RVSDS_INT_RVI_IX_TP9-11,0.9
RVSDS_INT_RVI_IX_TPDS9-13,0.93
RVSDS_INT_RVI_IX_TPUS9-13,0.96
RVSDS_INT_RVI_LivoniaDrainCrossing,1.64
RVSDS_INT_RVI_V_MH5-01,3.09
RVSDS_INT_RVI_V_MH5-02,3.07
RVSDS_INT_RVI_V_MH5-03,3.06
RVSDS_INT_RVI_V_MH5-04,3.07
